customer_id,age,gender,income_band,family_status,has_baby,pet_owner,region,loyalty_tier,cluster
2094,29,F,low,single,0,0,West,Bronze,1
2095,43,F,mid,family,0,1,Central,Bronze,4
2096,37,M,low,family,0,1,Central,Gold,4
2097,53,M,mid,single,0,1,South,Bronze,4
2098,47,F,low,family,0,0,South,Bronze,1
2099,45,F,low,couple,0,0,North,Silver,1
2100,19,F,mid,single,0,0,West,Bronze,3
2101,19,F,low,family,1,1,Central,Bronze,0
2102,36,M,low,family,0,1,South,Bronze,4
2103,22,F,low,single,0,0,East,Silver,1
2104,38,F,high,single,0,0,South,Platinum,2
2105,50,F,low,family,0,0,North,Bronze,1
2106,41,M,high,family,1,1,North,Platinum,0
2107,79,M,mid,couple,0,1,Central,Gold,4
2108,35,M,mid,couple,0,0,North,Silver,1
2109,51,M,low,couple,0,0,North,Bronze,1
2110,26,F,low,single,0,1,East,Silver,4
2111,18,M,mid,single,0,1,Central,Gold,4
2112,45,M,low,family,1,1,South,Silver,0
2113,36,M,mid,couple,0,0,West,Bronze,3
2114,39,F,high,family,1,0,South,Bronze,0
2115,79,M,low,family,0,0,West,Silver,1
2116,29,M,low,couple,0,0,Central,Bronze,1
2117,55,F,low,single,0,0,Central,Bronze,1
2118,51,M,low,family,0,0,East,Silver,3
2119,60,F,mid,single,0,0,West,Silver,3
2120,42,F,mid,family,0,1,West,Silver,4
2121,57,F,mid,couple,0,1,West,Gold,4
2122,46,M,low,single,0,1,Central,Silver,4
2123,44,F,high,single,0,0,East,Silver,2
2124,28,F,low,single,0,0,North,Bronze,1
2125,20,F,mid,single,0,1,South,Bronze,4
2126,38,F,mid,family,0,1,North,Bronze,4
2127,65,M,low,family,0,0,South,Bronze,3
2128,43,M,low,single,0,0,East,Silver,3
2129,37,M,low,single,0,0,East,Bronze,3
2130,59,M,mid,couple,0,1,East,Bronze,4
2131,52,M,mid,couple,0,1,North,Silver,4
2132,53,F,low,family,0,0,West,Gold,1
2133,22,F,low,family,0,0,North,Gold,1
2134,55,M,high,family,0,0,West,Silver,2
2135,18,M,high,couple,0,0,Central,Bronze,3
2136,50,F,low,family,0,0,North,Platinum,1
2137,44,M,low,couple,0,1,East,Bronze,4
2138,63,F,mid,single,0,0,North,Silver,1
2139,76,M,low,couple,0,0,North,Bronze,1
2140,30,F,low,single,0,0,East,Bronze,1
2141,66,F,mid,family,0,1,Central,Silver,4
2142,44,F,mid,family,0,0,West,Bronze,3
2143,42,M,mid,couple,0,0,South,Silver,1
2144,41,F,high,single,0,0,North,Silver,2
2145,27,F,mid,single,0,1,South,Bronze,4
2146,21,M,low,couple,0,1,South,Bronze,4
2147,41,F,high,family,0,1,East,Bronze,2
2148,25,M,mid,family,1,0,North,Gold,0
2149,56,M,low,family,0,0,South,Bronze,1
2150,51,F,mid,couple,0,0,Central,Bronze,1
2151,35,M,low,family,0,1,South,Gold,4
2152,56,F,mid,single,0,0,South,Silver,3
2153,25,F,mid,single,0,0,North,Gold,1
2154,64,M,low,family,0,0,North,Bronze,3
2155,37,M,low,single,0,0,Central,Gold,3
2156,24,F,mid,family,0,0,West,Silver,1
2157,27,F,high,single,0,0,North,Bronze,2
2158,22,F,mid,single,0,0,North,Platinum,1
2159,35,F,mid,family,0,0,North,Bronze,1
2160,44,F,low,family,0,0,West,Bronze,1
2161,22,M,mid,family,1,0,North,Silver,0
2162,57,F,low,couple,0,1,West,Bronze,4
2163,40,M,high,single,0,0,South,Bronze,2
2164,26,M,high,couple,0,0,East,Bronze,2
2165,57,M,low,couple,0,1,West,Bronze,4
2166,41,M,mid,single,0,0,East,Gold,3
2167,26,F,low,single,0,0,South,Bronze,1
2168,45,F,low,family,1,1,Central,Bronze,0
2169,25,F,mid,single,0,0,West,Bronze,1
2170,49,M,low,family,0,0,North,Silver,1
2171,35,F,high,family,0,0,West,Bronze,2
2172,66,M,mid,family,0,0,North,Bronze,1
2173,32,M,low,family,0,1,Central,Bronze,4
2174,43,M,low,family,0,1,South,Silver,4
2175,50,M,mid,couple,0,1,Central,Bronze,4
2176,36,M,mid,couple,0,1,South,Silver,4
2177,61,M,low,single,0,0,East,Bronze,1
2178,49,M,mid,single,0,1,East,Silver,4
2179,39,M,low,couple,0,0,West,Silver,1
2180,44,F,mid,single,0,0,South,Gold,3
2181,35,F,low,family,0,1,Central,Silver,4
2182,40,F,high,family,0,0,North,Gold,2
2183,21,F,high,single,0,0,South,Gold,3
2184,32,M,mid,couple,0,0,South,Bronze,1
2185,36,M,high,single,0,1,South,Bronze,2
2186,18,M,mid,single,0,0,East,Silver,3
2187,47,F,low,single,0,0,West,Platinum,3
2188,46,F,high,single,0,1,Central,Bronze,2
2189,76,M,mid,couple,0,0,South,Gold,3
2190,51,M,mid,single,0,1,North,Bronze,4
2191,56,F,high,family,0,1,North,Silver,4
2192,53,M,mid,couple,0,0,North,Silver,1
2193,61,M,mid,couple,0,0,Central,Bronze,1
2194,57,F,low,couple,0,0,Central,Gold,3
2195,26,F,high,family,0,0,East,Gold,2
2196,33,M,low,single,0,0,Central,Bronze,1
2197,31,F,mid,single,0,0,West,Silver,1
2198,23,M,mid,couple,0,0,East,Silver,1
2199,20,M,mid,single,0,1,South,Gold,4
2200,46,F,mid,couple,0,0,East,Bronze,1
2201,22,M,low,family,0,1,South,Gold,4
2202,21,F,high,couple,0,1,North,Bronze,4
2203,24,M,low,single,0,0,North,Gold,1
2204,25,M,mid,family,0,1,South,Bronze,4
2205,19,M,low,couple,0,0,Central,Silver,1
2206,53,M,mid,family,0,0,Central,Silver,1
2207,21,F,mid,couple,0,0,Central,Silver,3
2208,46,F,mid,couple,0,0,East,Gold,1
2209,45,F,mid,family,0,0,North,Silver,1
2210,41,M,low,family,1,0,Central,Gold,0
2211,36,M,mid,single,0,0,West,Gold,1
2212,52,F,mid,couple,0,0,South,Bronze,3
2213,20,M,low,single,0,0,West,Silver,3
2214,78,F,low,single,0,1,North,Bronze,4
2215,30,F,low,single,0,0,West,Bronze,1
2216,59,M,mid,single,0,0,West,Bronze,3
2217,42,M,high,family,0,0,East,Bronze,2
2218,25,F,low,family,0,1,Central,Bronze,4
2219,38,F,low,family,1,1,West,Bronze,0
2220,20,F,low,family,0,0,Central,Silver,3
2221,18,M,mid,family,0,0,West,Silver,3
2222,32,F,high,family,1,1,South,Bronze,0
2223,54,F,mid,single,0,1,West,Gold,4
2224,49,M,low,couple,0,1,East,Gold,4
2225,22,M,high,single,0,0,South,Bronze,3
2226,45,M,mid,family,0,0,North,Bronze,1
2227,26,F,low,family,0,1,Central,Silver,4
2228,34,M,high,family,0,0,South,Bronze,2
2229,49,M,low,couple,0,0,East,Gold,1
2230,47,F,low,single,0,1,North,Gold,4
2231,36,F,low,single,0,0,Central,Silver,3
2232,75,F,mid,couple,0,0,Central,Platinum,1
2233,39,F,mid,couple,0,1,East,Silver,4
2234,24,M,low,couple,0,1,East,Gold,4
2235,40,F,high,single,1,0,North,Platinum,0
2236,50,M,low,couple,0,0,East,Gold,1
2237,48,M,high,family,0,1,North,Bronze,2
2238,45,F,mid,single,0,0,South,Gold,1
2239,31,F,mid,couple,0,0,West,Gold,1
2240,34,M,low,couple,0,0,West,Silver,1
2241,29,M,mid,family,0,0,South,Silver,1
2242,24,F,low,family,0,1,West,Bronze,4
2243,38,M,mid,family,0,0,Central,Gold,1
2244,50,M,low,single,0,0,North,Silver,3
2245,49,F,low,single,0,0,West,Gold,3
2246,62,F,low,single,0,0,Central,Bronze,3
2247,50,F,high,couple,0,1,West,Bronze,2
2248,56,M,mid,couple,0,0,North,Gold,3
2249,49,M,low,single,0,0,Central,Bronze,3
2250,34,F,mid,single,0,0,East,Bronze,1
2251,58,M,mid,single,0,0,Central,Bronze,3
2252,35,F,mid,family,1,0,North,Bronze,0
2253,41,M,low,family,0,1,South,Bronze,4
2254,64,F,mid,single,0,1,West,Gold,4
2255,40,M,low,single,0,1,South,Platinum,4
2256,75,F,low,single,0,0,North,Bronze,1
2257,26,M,low,family,0,1,North,Bronze,4
2258,25,M,mid,couple,0,1,Central,Silver,4
2259,42,F,high,single,0,0,South,Silver,2
2260,71,M,mid,family,0,1,North,Silver,4
2261,66,F,mid,single,0,0,North,Bronze,1
2262,31,M,mid,single,0,0,Central,Bronze,1
2263,47,F,low,family,0,0,West,Bronze,1
2264,39,M,mid,family,1,0,North,Bronze,0
2265,51,F,mid,single,0,0,West,Silver,1
2266,29,F,low,family,0,0,West,Gold,1
2267,67,F,mid,family,0,0,North,Silver,3
2268,35,F,low,family,0,1,South,Silver,4
2269,21,F,low,couple,0,1,East,Gold,4
2270,55,F,mid,family,0,0,West,Bronze,3
2271,33,M,low,couple,0,0,East,Bronze,1
2272,47,F,mid,single,0,0,West,Bronze,1
2273,37,M,mid,couple,0,0,North,Silver,1
2274,46,F,mid,family,0,0,East,Silver,1
2275,53,F,low,family,0,0,West,Bronze,1
2276,43,F,mid,single,0,0,South,Gold,1
2277,19,F,mid,couple,0,1,South,Bronze,4
2278,47,M,mid,family,0,0,West,Bronze,1
2279,28,M,low,family,0,1,East,Silver,4
2280,35,F,mid,single,0,1,East,Gold,4
2281,64,F,low,family,0,1,West,Bronze,4
2282,53,F,mid,family,0,0,South,Silver,1
2283,50,F,low,family,0,0,South,Silver,3
2284,73,F,high,couple,0,0,North,Gold,1
2285,20,F,mid,family,0,0,North,Bronze,1
2286,26,M,mid,single,0,1,Central,Gold,4
2287,38,M,low,couple,0,1,East,Silver,4
2288,62,F,low,couple,0,0,South,Silver,1
2289,32,F,low,couple,0,1,West,Silver,4
2290,54,M,low,single,0,0,South,Gold,1
2291,29,F,low,couple,0,0,South,Silver,1
2292,55,M,high,single,0,0,East,Bronze,2
2293,52,M,low,single,0,0,East,Gold,3
2294,32,M,mid,couple,0,1,East,Silver,4
2295,47,F,mid,single,0,1,West,Silver,4
2296,46,F,mid,single,0,0,North,Bronze,3
2297,29,F,low,family,0,0,East,Bronze,1
2298,28,M,low,couple,0,1,East,Gold,4
2299,55,M,mid,couple,0,0,North,Bronze,3
2300,61,F,mid,family,0,0,West,Bronze,1
2301,51,F,mid,family,0,0,Central,Bronze,3
2302,35,F,low,single,0,0,Central,Gold,1
2303,69,F,mid,single,0,1,South,Silver,4
2304,35,M,high,single,0,0,East,Bronze,2
2305,38,F,high,single,0,0,Central,Gold,2
2306,25,M,mid,single,0,1,North,Platinum,4
2307,21,F,mid,couple,0,0,East,Bronze,1
2308,54,M,mid,couple,0,0,North,Bronze,3
2309,45,M,low,family,1,0,Central,Bronze,0
2310,35,F,mid,couple,0,1,West,Silver,4
2311,20,F,low,couple,0,1,Central,Bronze,4
2312,75,M,low,family,0,1,West,Bronze,4
2313,35,M,high,couple,0,0,South,Bronze,2
2314,44,F,high,family,0,0,Central,Bronze,2
2315,25,M,mid,single,0,0,North,Silver,1
2316,55,M,mid,single,0,0,North,Silver,3
2317,54,M,mid,family,0,0,South,Silver,1
2318,42,F,high,family,0,1,Central,Bronze,2
2319,23,F,mid,single,0,0,South,Gold,1
2320,60,F,mid,family,0,0,West,Gold,3
2321,58,M,low,single,0,0,East,Bronze,1
2322,28,M,high,family,1,1,West,Bronze,0
2323,33,M,low,family,1,1,North,Bronze,0
2324,50,M,mid,family,0,0,West,Bronze,1
2325,42,F,mid,single,0,1,East,Gold,4
2326,43,F,low,single,0,0,South,Gold,1
2327,44,M,low,family,0,0,North,Silver,1
2328,60,F,high,family,0,0,North,Bronze,1
2329,34,M,high,couple,0,0,Central,Platinum,2
2330,28,M,high,single,0,1,South,Gold,2
2331,57,F,low,couple,0,0,West,Platinum,1
2332,40,F,low,family,0,0,South,Bronze,1
2333,30,F,high,family,0,0,West,Bronze,2
2334,23,F,mid,single,0,0,North,Silver,1
2335,54,M,mid,family,0,0,East,Silver,1
2336,42,M,low,family,0,1,West,Bronze,4
2337,21,M,high,family,1,1,Central,Bronze,0
2338,54,F,high,couple,0,1,Central,Bronze,2
2339,21,M,low,family,0,0,West,Bronze,3
2340,25,M,high,couple,1,1,Central,Bronze,0
2341,19,M,high,couple,0,0,North,Bronze,3
2342,59,F,mid,couple,0,0,East,Silver,1
2343,32,M,low,couple,0,0,Central,Silver,1
2344,42,M,mid,family,0,0,West,Silver,1
2345,33,M,low,single,0,0,South,Bronze,1
2346,32,M,mid,couple,1,0,North,Silver,0
2347,66,M,high,couple,0,0,East,Silver,3
2348,22,M,low,couple,0,1,Central,Gold,4
2349,51,F,low,family,0,0,East,Bronze,1
2350,26,F,mid,couple,0,0,South,Bronze,1
2351,45,F,high,couple,0,1,East,Silver,2
2352,28,F,mid,couple,0,0,North,Gold,1
2353,35,F,low,couple,0,0,North,Silver,1
2354,35,M,mid,family,1,0,West,Silver,0
2355,54,F,mid,single,1,0,South,Silver,0
2356,34,M,high,couple,0,1,Central,Bronze,2
2357,49,F,high,family,0,0,Central,Silver,2
2358,59,F,mid,family,0,0,East,Silver,3
2359,19,M,mid,single,0,1,South,Bronze,4
2360,27,M,mid,family,0,1,East,Bronze,4
2361,19,F,low,single,1,0,East,Bronze,0
2362,18,F,mid,family,0,1,West,Silver,4
2363,19,F,high,single,0,1,West,Bronze,4
2364,38,M,high,couple,0,0,North,Silver,2
2365,49,M,high,couple,0,0,Central,Bronze,2
2366,38,F,low,single,0,0,West,Silver,1
2367,34,F,mid,family,0,0,West,Gold,1
2368,27,M,low,single,0,0,North,Silver,1
2369,30,F,mid,family,0,0,South,Bronze,1
2370,23,M,mid,single,0,0,North,Silver,1
2371,21,M,high,single,0,0,West,Silver,1
2372,54,F,mid,family,0,0,North,Bronze,3
2373,32,F,low,couple,0,1,Central,Bronze,4
2374,71,F,mid,family,0,0,East,Silver,3
2375,47,M,mid,single,0,0,Central,Silver,3
2376,52,M,mid,couple,0,1,North,Bronze,4
2377,45,F,high,couple,0,0,South,Bronze,2
2378,38,F,high,family,0,0,Central,Gold,2
2379,18,M,low,single,0,0,South,Silver,3
2380,40,F,high,couple,0,0,East,Silver,2
2381,27,F,mid,single,0,0,South,Gold,1
2382,64,M,mid,couple,0,1,North,Bronze,4
2383,33,F,low,family,0,1,South,Silver,4
2384,60,M,low,couple,0,0,West,Bronze,3
2385,20,F,low,family,0,1,North,Silver,4
2386,25,M,mid,couple,0,0,Central,Silver,1
2387,46,M,mid,family,0,0,North,Bronze,1
2388,31,M,low,couple,0,0,South,Gold,1
2389,40,M,low,family,0,0,South,Silver,3
2390,28,F,mid,single,0,0,Central,Silver,1
2391,24,M,mid,family,0,1,Central,Bronze,4
2392,34,M,mid,family,0,0,East,Bronze,1
2393,20,M,low,couple,0,0,West,Silver,1
2394,50,M,mid,couple,0,1,East,Silver,4
2395,77,M,mid,family,0,0,North,Bronze,3
2396,29,F,low,couple,0,0,East,Bronze,1
2397,18,M,mid,single,0,0,North,Bronze,1
2398,68,M,mid,family,0,1,Central,Bronze,4
2399,46,F,high,family,0,1,South,Bronze,2
2400,34,F,low,couple,0,1,South,Gold,4
2401,59,M,high,single,0,0,South,Silver,3
2402,32,F,mid,single,0,0,Central,Gold,1
2403,39,M,mid,family,0,0,East,Silver,3
2404,56,F,low,couple,0,0,East,Bronze,1
2405,35,F,mid,couple,0,1,Central,Silver,4
2406,47,F,mid,single,0,0,North,Bronze,3
2407,45,F,mid,family,0,1,South,Gold,4
2408,43,F,high,single,0,0,South,Silver,2
2409,24,M,low,family,0,0,South,Silver,1
2410,49,M,mid,family,0,1,South,Bronze,4
2411,38,M,mid,single,0,0,North,Silver,1
2412,29,M,mid,couple,0,1,Central,Bronze,4
2413,20,F,mid,couple,0,0,West,Gold,1
2414,21,F,low,couple,0,0,West,Silver,3
2415,34,F,low,couple,0,0,Central,Silver,1
2416,53,M,high,couple,0,1,West,Bronze,2
2417,18,F,low,family,0,1,East,Silver,4
2418,75,M,mid,single,0,0,Central,Gold,1
2419,44,M,low,family,0,1,North,Bronze,4
2420,56,F,mid,couple,0,1,West,Silver,4
2421,34,F,low,single,0,0,South,Silver,1
2422,34,M,mid,single,0,0,North,Bronze,1
2423,43,M,low,couple,0,1,East,Bronze,4
2424,39,F,low,couple,0,0,South,Bronze,1
2425,30,M,mid,couple,1,0,East,Silver,0
2426,26,F,mid,single,0,0,East,Silver,1
2427,20,F,mid,family,0,0,South,Bronze,1
2428,31,M,low,single,0,1,West,Bronze,4
2429,55,M,mid,family,0,1,South,Gold,4
2430,29,F,low,couple,0,0,East,Silver,1
2431,29,F,mid,couple,0,1,East,Bronze,4
2432,62,F,low,single,0,1,Central,Silver,4
2433,45,F,mid,single,0,0,East,Bronze,3
2434,59,M,high,couple,0,0,Central,Bronze,3
2435,28,F,mid,family,1,0,Central,Bronze,0
2436,39,M,high,family,0,0,West,Gold,2
2437,66,F,mid,family,1,0,West,Bronze,0
2438,41,M,mid,family,0,0,West,Silver,1
2439,19,M,mid,single,0,0,South,Gold,1
2440,24,M,mid,couple,0,0,North,Silver,1
2441,27,M,low,single,0,1,South,Silver,4
2442,20,M,mid,couple,0,0,East,Bronze,1
2443,28,M,mid,single,0,0,East,Gold,1
2444,50,F,low,single,0,1,South,Gold,4
2445,70,M,low,single,0,1,East,Silver,4
2446,52,M,low,family,0,1,North,Bronze,4
2447,20,M,mid,single,0,0,South,Bronze,3
2448,45,F,mid,couple,0,1,East,Bronze,4
2449,46,M,mid,single,0,0,Central,Gold,1
2450,49,M,mid,couple,0,1,East,Bronze,4
2451,26,F,mid,single,0,1,North,Silver,4
2452,63,F,low,single,0,0,Central,Gold,1
2453,37,M,mid,couple,0,1,South,Silver,4
2454,35,F,high,family,1,0,West,Silver,0
2455,25,F,high,couple,0,1,North,Silver,2
2456,20,F,low,single,0,0,East,Silver,1
2457,72,M,mid,single,1,1,West,Bronze,0
2458,44,M,low,couple,0,0,West,Silver,1
2459,27,M,low,single,1,0,East,Bronze,0
2460,25,F,mid,single,1,0,East,Bronze,0
2461,23,M,high,single,0,0,West,Silver,3
2462,34,F,mid,family,0,1,East,Silver,4
2463,18,F,high,family,0,0,West,Silver,3
2464,54,M,mid,couple,0,1,Central,Silver,4
2465,76,M,high,family,0,0,Central,Silver,1
2466,33,F,low,couple,0,0,East,Gold,1
2467,36,F,mid,single,0,0,West,Silver,1
2468,46,F,mid,family,0,0,Central,Silver,1
2469,40,M,mid,family,1,1,North,Silver,0
2470,24,M,mid,single,0,0,West,Silver,1
2471,34,F,low,couple,0,1,Central,Silver,4
2472,44,M,low,couple,0,1,West,Bronze,4
2473,53,F,mid,couple,0,0,Central,Silver,3
2474,39,M,mid,single,0,0,West,Silver,3
2475,49,F,mid,single,0,1,East,Bronze,4
2476,44,F,mid,couple,0,0,Central,Bronze,1
2477,77,F,mid,family,0,0,East,Bronze,3
2478,42,F,low,family,0,1,North,Gold,4
2479,41,M,mid,single,0,0,East,Silver,3
2480,62,M,high,single,0,1,East,Bronze,4
2481,47,M,mid,family,0,0,West,Silver,1
2482,52,F,low,single,0,0,North,Silver,1
2483,68,F,mid,single,0,0,West,Silver,1
2484,55,M,mid,single,0,1,North,Bronze,4
2485,23,F,low,couple,0,0,South,Silver,1
2486,21,M,mid,single,0,0,East,Bronze,3
2487,32,M,mid,single,0,0,Central,Bronze,1
2488,43,F,low,family,0,0,North,Bronze,3
2489,45,F,high,couple,0,1,South,Bronze,2
2490,39,F,low,single,1,0,Central,Gold,0
2491,33,M,low,single,0,1,East,Silver,4
2492,58,F,mid,family,0,1,West,Bronze,4
2493,42,F,mid,couple,0,0,East,Gold,1
2494,49,F,low,single,0,1,North,Silver,4
2495,51,M,mid,family,0,0,North,Bronze,1
2496,19,M,low,family,0,0,East,Silver,3
2497,20,F,low,couple,0,0,West,Silver,1
2498,30,F,low,single,0,0,Central,Bronze,1
2499,25,M,low,couple,0,1,West,Silver,4
2500,45,M,mid,family,0,1,South,Gold,4
2501,58,F,low,family,0,1,South,Silver,4
2502,60,M,mid,single,0,0,East,Platinum,3
2503,36,M,mid,family,0,0,East,Bronze,3
2504,20,M,mid,single,0,0,North,Gold,1
2505,34,M,mid,family,0,1,North,Bronze,4
2506,43,F,high,single,0,0,West,Silver,2
2507,26,M,mid,couple,0,0,North,Bronze,1
2508,49,F,mid,family,0,0,West,Silver,3
2509,42,F,low,single,0,0,North,Bronze,3
2510,42,M,low,couple,0,1,East,Silver,4
2511,24,M,mid,single,1,0,East,Silver,0
2512,34,M,low,family,0,1,South,Bronze,4
2513,31,M,low,single,0,1,East,Silver,4
2514,20,M,low,family,0,0,Central,Silver,3
2515,44,F,mid,family,0,0,Central,Silver,1
2516,36,M,low,single,0,0,West,Bronze,1
2517,47,F,mid,single,0,1,West,Bronze,4
2518,57,F,high,couple,0,0,North,Silver,3
2519,39,M,mid,family,1,0,West,Gold,0
2520,72,F,mid,couple,0,1,West,Bronze,4
2521,58,F,high,single,0,0,West,Platinum,1
2522,47,M,mid,couple,0,0,South,Bronze,3
2523,27,M,low,single,0,0,East,Bronze,1
2524,36,M,low,couple,0,0,West,Silver,1
2525,59,M,high,family,0,0,Central,Gold,3
2526,19,F,mid,family,0,1,Central,Bronze,4
2527,42,M,mid,single,0,0,East,Bronze,1
2528,30,F,low,single,1,0,East,Silver,0
2529,43,M,low,single,0,0,North,Bronze,3
2530,39,F,low,couple,0,0,North,Bronze,3
2531,57,M,low,single,0,1,North,Silver,4
2532,79,F,high,family,0,0,South,Silver,1
2533,30,M,low,family,0,0,North,Bronze,1
2534,45,M,mid,couple,0,0,South,Gold,1
2535,52,M,low,single,0,0,East,Bronze,3
2536,62,M,mid,family,0,0,East,Silver,3
2537,23,M,high,single,1,0,West,Bronze,0
2538,23,M,low,single,0,0,South,Gold,1
2539,30,M,mid,family,0,1,South,Silver,4
2540,45,M,mid,family,0,0,East,Bronze,1
2541,72,F,low,family,0,1,Central,Silver,4
2542,58,M,high,couple,0,0,Central,Silver,1
2543,52,M,mid,family,0,1,West,Bronze,4
2544,49,M,low,single,0,0,North,Silver,3
2545,78,M,mid,family,0,0,South,Bronze,1
2546,36,M,high,single,0,0,South,Bronze,2
2547,30,F,mid,family,0,0,Central,Bronze,1
2548,52,F,low,couple,0,1,East,Bronze,4
2549,27,M,high,couple,0,1,North,Silver,2
2550,38,F,mid,single,0,1,North,Bronze,4
2551,69,M,low,couple,0,0,South,Gold,3
2552,32,M,mid,couple,0,1,East,Silver,4
2553,18,M,low,single,0,0,North,Bronze,3
2554,47,F,mid,family,0,0,West,Bronze,3
2555,75,F,mid,family,0,1,North,Gold,4
2556,58,M,mid,couple,0,0,Central,Bronze,1
2557,60,F,mid,family,0,0,East,Bronze,3
2558,31,M,low,couple,0,1,West,Silver,4
2559,69,F,low,family,0,1,East,Gold,4
2560,44,M,high,family,0,0,Central,Bronze,2
2561,28,F,mid,single,0,0,East,Bronze,1
2562,50,F,low,couple,0,1,North,Platinum,4
2563,42,M,mid,single,0,1,Central,Silver,4
2564,20,F,low,couple,0,0,North,Bronze,1
2565,37,M,mid,couple,0,0,North,Bronze,3
2566,55,M,low,single,1,0,North,Silver,0
2567,40,F,low,single,1,1,Central,Silver,0
2568,29,M,mid,family,0,0,Central,Bronze,1
2569,36,F,high,single,0,0,West,Platinum,2
2570,43,M,mid,family,0,1,West,Bronze,4
2571,40,M,mid,couple,0,1,North,Bronze,4
2572,33,F,low,single,0,1,East,Bronze,4
2573,48,M,low,couple,0,0,Central,Bronze,1
2574,69,M,low,couple,0,0,South,Gold,3
2575,35,M,mid,family,0,0,West,Platinum,1
2576,38,F,low,couple,0,1,Central,Silver,4
2577,29,F,low,single,0,0,South,Bronze,1
2578,52,M,low,family,0,0,East,Bronze,1
2579,20,M,mid,family,0,1,North,Bronze,4
2580,52,F,high,couple,0,1,North,Silver,2
2581,28,M,low,family,1,0,South,Gold,0
2582,35,M,low,single,0,0,North,Bronze,1
2583,24,F,mid,couple,0,0,West,Bronze,1
2584,40,F,low,single,0,1,East,Bronze,4
2585,25,F,mid,couple,0,0,East,Silver,1
2586,54,F,mid,single,0,1,South,Bronze,4
2587,50,M,high,single,1,1,East,Bronze,0
2588,37,M,mid,single,0,0,Central,Silver,1
2589,51,M,mid,single,0,0,Central,Bronze,1
2590,25,F,high,family,0,1,South,Bronze,2
2591,36,F,low,family,0,0,South,Gold,3
2592,37,F,mid,couple,0,1,East,Bronze,4
2593,19,M,mid,single,0,1,Central,Bronze,4
2594,49,F,mid,couple,0,0,West,Gold,3
2595,50,F,low,single,0,0,South,Bronze,1
2596,28,F,mid,family,0,0,South,Gold,1
2597,21,M,mid,couple,0,1,East,Bronze,4
2598,38,M,mid,family,0,0,Central,Gold,1
2599,53,M,low,family,0,1,East,Silver,4
2600,38,M,mid,family,0,1,East,Platinum,4
2601,41,M,mid,single,0,0,South,Silver,1
2602,46,F,high,single,0,0,South,Bronze,2
2603,18,M,mid,single,0,0,North,Bronze,3
2604,57,M,mid,couple,0,0,North,Gold,1
2605,52,M,mid,single,0,0,West,Bronze,3
2606,41,M,low,family,1,0,Central,Gold,0
2607,56,M,mid,single,0,1,South,Bronze,4
2608,43,F,mid,family,1,0,West,Gold,0
2609,20,M,mid,family,0,1,Central,Silver,4
2610,19,M,mid,couple,0,1,North,Bronze,4
2611,55,F,low,couple,0,1,South,Bronze,4
2612,59,M,low,couple,0,1,East,Silver,4
2613,38,M,high,single,0,0,West,Bronze,2
2614,45,M,mid,single,0,0,East,Bronze,3
2615,38,F,low,family,0,0,North,Bronze,1
2616,56,F,mid,couple,0,1,North,Bronze,4
2617,36,M,high,family,0,0,East,Bronze,2
2618,53,M,mid,family,0,0,West,Bronze,3
2619,23,F,mid,family,0,0,Central,Bronze,1
2620,27,F,high,family,0,1,North,Silver,2
2621,28,M,high,single,0,0,West,Silver,2
2622,24,M,low,family,0,1,North,Silver,4
2623,25,F,low,family,0,0,South,Gold,1
2624,68,F,high,single,0,0,West,Bronze,3
2625,24,M,mid,family,0,0,East,Gold,1
2626,37,M,low,single,0,0,East,Bronze,3
2627,23,F,mid,family,1,0,East,Gold,0
2628,34,M,mid,couple,0,1,North,Gold,4
2629,47,F,low,single,0,0,West,Platinum,3
2630,19,M,mid,couple,0,0,South,Bronze,1
2631,36,F,mid,single,0,1,North,Gold,4
2632,47,F,mid,couple,0,0,West,Silver,1
2633,60,M,low,single,0,0,West,Silver,1
2634,43,F,mid,family,0,1,West,Silver,4
2635,43,F,low,single,0,0,East,Gold,3
2636,53,F,low,couple,0,0,South,Bronze,1
2637,58,M,mid,couple,1,1,South,Silver,0
2638,29,F,high,single,0,0,West,Silver,2
2639,18,M,high,family,0,0,South,Gold,1
2640,43,M,low,family,1,1,East,Silver,0
2641,36,F,low,family,0,0,North,Gold,3
2642,32,F,mid,single,0,0,East,Bronze,1
2643,32,M,mid,family,0,0,Central,Gold,1
2644,35,F,low,family,0,0,West,Silver,1
2645,76,F,high,single,0,0,East,Silver,3
2646,46,M,low,single,0,0,East,Silver,3
2647,33,M,low,single,0,0,East,Gold,1
2648,44,F,mid,single,0,0,West,Silver,1
2649,75,M,low,couple,0,0,North,Bronze,3
2650,38,F,mid,single,0,0,Central,Silver,1
2651,24,F,mid,single,0,0,North,Silver,1
